"month","industry","ret","factor_ff_rf","factor_ff_mkt_excess","factor_ff_smb","factor_ff_hml","factor_q_me","factor_q_ia","factor_q_roe","factor_q_eg","macro_dp","macro_dy","macro_ep","macro_de","macro_svar","macro_bm","macro_ntis","macro_tbl","macro_lty","macro_ltr","macro_tms","macro_dfy","macro_infl"
1967-01-01,"Durbl",0.1177,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"Enrgy",0.0316,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"HiTec",0.0977,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"Hlth",0.0598,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"Manuf",0.1076,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"NoDur",0.0899,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"Other",0.1154,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"Shops",0.114,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"Telcm",0.058,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-01-01,"Utils",0.0241,0.0043,0.0815,0.0832,0.0227,0.068284,-0.029677,0.019193,-0.021769,-3.403624988,-3.328352856,-2.753640865,-0.649984123,0.000733488,0.533363141,0.015697522,0.0472,0.0448,0.0154,-0.0024,0.0077,0
1967-02-01,"Durbl",-0.0138,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"Enrgy",-0.0043,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"HiTec",0.0581,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"Hlth",0.0106,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"Manuf",0.0085,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"NoDur",0.0164,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"Other",-0.0061,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"Shops",0.0289,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"Telcm",0.0179,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-02-01,"Utils",-0.0208,0.0036,0.0078,0.0335,-0.0222,0.016496,-0.00227,0.035395,0.022211,-3.402119678,-3.40015878,-2.7616636,-0.640456079,0.000412404,0.540047893,0.017700931,0.0456,0.0465,-0.0221,9e-04,0.0079,0
1967-03-01,"Durbl",0.0389,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"Enrgy",0.0322,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"HiTec",0.0505,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"Hlth",0.0744,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"Manuf",0.0541,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"NoDur",0.0406,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"Other",0.0378,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"Shops",0.0197,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"Telcm",0.0255,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-03-01,"Utils",0.0114,0.0039,0.0399,0.0155,0.0037,0.020026,-0.017789,0.018417,-0.01036,-3.43731869,-3.398665443,-2.806413818,-0.630904872,0.000501136,0.549550798,0.014921235,0.0426,0.0455,0.0198,0.0029,0.0072,0.003039514
1967-04-01,"Durbl",0.1051,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"Enrgy",0.0135,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"HiTec",0.0741,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"Hlth",0.0414,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"Manuf",0.0342,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"NoDur",0.0427,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"Other",0.0191,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"Shops",0.0888,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"Telcm",-0.0013,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-04-01,"Utils",0.0156,0.0032,0.0389,0.0063,-0.0248,-0.006898,-0.028756,0.010583,-0.017259,-3.478690423,-3.43731869,-2.855152067,-0.623538356,0.000837097,0.530516694,0.015045877,0.0384,0.0477,-0.0291,0.0093,0.0072,0.003030303
1967-05-01,"Durbl",-0.0761,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"Enrgy",-0.0275,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"HiTec",-0.0477,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"Hlth",-0.0562,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"Manuf",-0.0405,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"NoDur",-0.0296,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"Other",-0.0223,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"Shops",-0.0499,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"Telcm",-0.06,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-05-01,"Utils",-0.0444,0.0033,-0.0433,0.019,0.0109,0.028469,0.025239,0.006917,0.001578,-3.424824105,-3.478690423,-2.808706934,-0.616117172,0.00089034,0.558201182,0.011464094,0.036,0.0482,-0.0039,0.0122,0.0072,0.003021148
1967-06-01,"Durbl",0.0124,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"Enrgy",0.0201,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"HiTec",0.0605,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"Hlth",0.0511,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"Manuf",0.0185,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"NoDur",0.0238,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"Other",0.0347,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"Shops",0.0358,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"Telcm",0.0245,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-06-01,"Utils",-0.0158,0.0027,0.0241,0.0593,0.0085,0.062394,-0.021203,0.003089,-0.004236,-3.44218488,-3.424824105,-2.833544379,-0.608640501,0.001070733,0.553204845,0.010152824,0.0354,0.0507,-0.0312,0.0153,0.0071,0.003012048
1967-07-01,"Durbl",0.1041,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"Enrgy",0.0661,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"HiTec",0.0361,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"Hlth",0.0348,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"Manuf",0.0474,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"NoDur",0.0572,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"Other",0.0758,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"Shops",0.0567,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"Telcm",-0.0693,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-07-01,"Utils",0.0202,0.0031,0.0458,0.0312,0.0273,0.030386,0.023556,-0.006775,-0.001323,-3.484233748,-3.439887521,-2.879768541,-0.604465207,0.000218447,0.526298328,0.006687003,0.0421,0.0505,0.0068,0.0084,0.0068,0.003003003
1967-08-01,"Durbl",-0.0023,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"Enrgy",-0.0177,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"HiTec",-0.0132,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"Hlth",0.0035,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"Manuf",-0.007,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"NoDur",-0.0115,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"Other",-0.0063,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"Shops",0.0013,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"Telcm",-0.0156,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-08-01,"Utils",-0.0096,0.0031,-0.0089,0.0042,0.0144,0.003083,0.017679,-0.006249,0.000961,-3.470160886,-3.481945087,-2.869865807,-0.600295078,0.000296618,0.528020948,0.005841315,0.0427,0.0514,-0.0084,0.0087,0.0071,0.002994012
1967-09-01,"Durbl",0.0466,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"Enrgy",0.0388,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"HiTec",0.0804,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"Hlth",0.0257,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"Manuf",0.0279,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"NoDur",0.0281,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"Other",0.01,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"Shops",0.0196,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"Telcm",0.0088,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-09-01,"Utils",-0.0041,0.0032,0.0311,0.0306,-0.025,0.01723,-0.003387,0.006802,-0.006582,-3.500133193,-3.467874026,-2.904009989,-0.596123204,0.000358544,0.513564846,0.005599816,0.0442,0.0517,-4e-04,0.0075,0.0075,0.002985075
1967-10-01,"Durbl",-0.0526,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"Enrgy",-0.0138,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"HiTec",0.0441,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"Hlth",-0.054,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"Manuf",-0.0492,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"NoDur",-0.0305,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"Other",-0.0564,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"Shops",0.0032,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"Telcm",-0.0388,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-10-01,"Utils",-0.0575,0.0039,-0.0309,0.0146,-0.033,0.007527,-0.023566,0.031968,0.00155,-3.47064677,-3.500133193,-2.872638551,-0.598008219,0.000444902,0.540955282,0.003715221,0.0456,0.0549,-0.04,0.0093,0.007,0.00297619
1967-11-01,"Durbl",-0.0106,0.0036,0.0037,0.0021,-0.017,0.001514,-0.028065,0.007622,0.002299,-3.471711166,-3.47064677,-2.871821479,-0.599889687,0.000954783,0.543382697,0.002772998,0.0473,0.0567,-0.0196,0.0094,0.0065,0.002967359
